068e,8,59,0d,30,d9,7e,8e,09,f1,T
01c4,8,2a,e8,32,17,55,e2,db,cd,T
0514,8,25,c9,4b,df,b8,4a,21,cb,T
05b0,8,8a,b3,77,58,66,9c,eb,6a,T
024a,8,8f,09,73,01,1b,aa,f8,db,T
00c2,8,0c,b5,eb,da,ab,f4,5e,de,T
03fe,8,32,23,68,35,e9,53,0e,aa,T
079e,8,8e,33,04,5b,49,18,16,f9,T
0325,8,be,cd,8f,a4,8b,4c,b5,90,T
03bc,8,7c,f2,db,54,1c,68,a6,b6,T
05de,8,81,06,6e,e2,27,44,f9,41,T
05c5,8,89,4c,90,ed,72,03,bc,d0,T
0548,8,71,b9,77,d2,94,28,3e,9c,T
025e,8,c8,42,bd,c8,46,9c,7a,c6,T
0127,8,0d,1a,1e,53,2c,92,dd,0f,T
017f,8,45,ee,98,b9,7b,be,2c,32,T
0599,8,cd,ea,3f,f3,70,ce,ac,2f,T
0003,8,8d,97,7c,08,66,f3,7e,a6,T
06f6,8,41,4e,5e,14,9f,a1,49,d3,T
04dc,8,ba,ce,b3,ca,60,fe,38,3e,T
05e1,8,e7,1a,e1,6e,4d,95,21,cf,T
05fd,8,c4,33,cc,9f,bb,12,eb,f1,T
018c,8,cc,a8,69,99,ca,8b,c3,84,T
07cc,8,d4,32,89,c0,23,aa,23,39,T
0769,8,7a,b1,fc,de,eb,ad,5e,62,T
05df,8,5b,8d,f4,bb,c4,78,8a,cf,T
0710,8,3e,5d,44,ca,0e,eb,90,0a,T
0021,8,16,89,2d,06,b8,ad,07,e0,T
0581,8,ef,63,41,a0,a5,0d,e5,36,T
06c6,8,d1,40,29,9e,58,f0,a2,92,T
0711,8,89,dc,d1,ed,30,c4,a3,f9,T
059b,8,95,24,88,6d,24,db,98,04,T
05b5,8,47,b4,20,80,f2,0c,10,ba,T
011c,8,fb,dd,ed,d6,0c,78,9e,2e,T
0162,8,b6,d1,fa,35,5c,96,7d,4f,T
020d,8,a0,df,db,8d,68,a1,c0,06,T
0410,8,0f,65,4f,16,26,ed,c9,e6,T
0348,8,f8,72,f0,d3,af,0c,22,85,T
02d8,8,db,19,91,ab,ed,51,43,7c,T
0632,8,2f,c8,23,7c,50,63,9a,f3,T
07b5,8,3e,1b,2c,5c,3f,19,cd,d2,T
01c2,8,67,6c,e0,1f,97,e4,fa,8a,T
05f8,8,49,dc,db,27,45,c0,24,e3,T
07df,8,e5,f3,50,02,99,c3,49,ea,T
005a,8,fc,b8,06,4b,83,b0,1f,6f,T
059e,8,bb,c0,95,2d,0b,6e,9c,cd,T
0457,8,1c,da,bf,90,cd,4d,d4,58,T
064d,8,c1,d2,9c,06,3a,3f,f3,ae,T
044f,8,b5,ff,dd,15,6d,56,73,0d,T
061f,8,5b,ad,d0,95,c1,6d,8e,b9,T
07f5,8,db,a9,1e,24,66,c3,e9,7b,T
0657,8,70,bc,be,2a,42,f8,b7,1f,T
06f7,8,21,f8,a4,79,62,f4,c0,f3,T
0186,8,cd,38,71,ec,33,ab,91,07,T
06b3,8,62,0f,9e,9e,25,1d,fc,93,T
026b,8,27,28,14,16,89,14,5f,9f,T
009c,8,ed,81,5c,e3,67,48,62,85,T
03de,8,60,0a,f4,cc,b1,25,a8,e3,T
034b,8,fc,28,de,3c,a4,e8,26,77,T
0703,8,7c,0d,14,51,78,aa,7c,01,T
0695,8,ae,54,fc,83,a8,7c,e4,49,T
033d,8,8a,99,ec,83,f9,c9,25,18,T
03f5,8,7b,48,d7,bc,52,34,07,c4,T
0795,8,b7,2f,8a,3d,71,ca,92,3c,T
0530,8,9e,7b,c2,3c,b4,ae,66,04,T
0021,8,cd,48,44,69,2d,f1,85,3a,T
0223,8,c9,7f,d3,af,26,bd,13,0b,T
0741,8,37,b4,53,44,51,60,00,a6,T
07a4,8,d1,63,81,96,7f,0f,9f,cb,T
0494,8,33,48,75,50,92,9f,3c,1b,T
01ae,8,3e,54,37,e3,76,c4,1d,b7,T
0311,8,23,76,67,c9,e4,f0,37,29,T
01dd,8,1e,58,e8,63,78,ac,37,f1,T
04cb,8,e6,7b,c1,90,43,b7,7c,b3,T
042f,8,c8,fe,4c,4c,26,ab,ba,b3,T
03b5,8,bf,3d,10,16,a3,d4,e2,2e,T
0172,8,fe,19,5d,fd,7e,a4,33,b0,T
01e4,8,0c,3b,59,51,d1,ce,81,a0,T
00ce,8,43,73,da,cd,54,24,16,68,T
07e4,8,c2,83,60,27,22,a6,38,c1,T
03fa,8,ef,72,9a,74,f8,93,c3,49,T
04c5,8,6e,bc,2e,a2,a9,e6,29,50,T
01a3,8,5c,6a,7b,e4,7b,84,43,d7,T
051c,8,5b,b4,70,1c,b6,f8,a1,03,T
00b2,8,55,d5,8d,d7,cd,34,93,26,T
03ed,8,14,c9,a4,f9,f5,71,e0,e5,T
0515,8,99,34,5a,ce,0b,83,d6,3e,T
03a0,8,ea,ea,9c,d7,7a,1d,44,57,T
0191,8,b6,50,4f,32,7d,53,ff,1e,T
066f,8,b7,66,3f,8e,01,36,a7,73,T
052a,8,19,51,fc,ed,77,b3,bc,c6,T
053b,8,00,a8,41,57,17,23,d0,16,T
0410,8,11,dc,cf,8e,18,64,a6,3d,T
01c6,8,41,92,4d,d1,5c,0a,28,44,T
0720,8,fc,1c,5a,57,30,4b,ea,66,T
00cd,8,85,18,42,91,5a,8d,7b,92,T
002d,8,36,37,61,7b,37,87,ce,f9,T
0336,8,ed,4a,ff,2f,a0,71,53,4a,T
0043,8,ce,e2,fb,5b,90,2a,1a,87,T
05d2,8,ab,25,60,96,4f,24,5c,c4,T
063e,8,cc,7f,7b,45,ab,08,32,6f,T
02bf,8,9f,b5,0a,2c,55,eb,6c,45,T
01ca,8,18,bb,d8,24,be,e8,25,ac,T
0255,8,4d,64,24,a3,1b,59,9c,ea,T
0632,8,2f,59,df,10,fd,2b,c8,80,T
0740,8,18,07,77,c9,1f,dc,47,ee,T
04f8,8,68,34,6c,3a,87,84,59,cf,T
077d,8,cb,32,40,b8,f8,12,4b,b8,T
07c6,8,c3,ae,01,56,de,3d,89,96,T
052f,8,89,c4,9c,dc,c0,98,a4,3f,T
03b8,8,f8,0e,3d,02,bd,75,87,31,T
075a,8,0a,09,d8,3f,e1,e7,b2,20,T
0368,8,eb,b6,43,2e,6e,c5,4a,7f,T
062e,8,20,73,a0,72,94,a4,7a,12,T
0322,8,c7,cd,17,65,89,9c,cb,80,T
035f,8,f2,17,ef,b5,98,9d,2c,72,T
0628,8,1e,66,89,4c,8e,bf,e2,4e,T
06a0,8,0f,07,fd,4b,e9,97,32,de,T
015c,8,c7,b0,a2,c0,2d,89,6e,cd,T
05f6,8,95,23,9e,dc,0c,2b,a6,d6,T
07a9,8,61,28,b2,12,ce,5b,d1,53,T
0594,8,f2,19,3f,dd,cf,e1,b6,5b,T
0753,8,84,76,12,86,de,3a,a9,8a,T
0799,8,4b,e9,7c,1c,d2,e2,e7,13,T
009d,8,3f,2f,0e,f7,14,dd,96,42,T
00be,8,fd,c5,08,58,ba,b1,c1,fc,T
0574,8,79,66,72,48,db,71,26,eb,T
06f9,8,96,9c,24,a8,90,0f,92,86,T
05df,8,1d,f0,fe,b3,b0,2d,79,fa,T
06b3,8,70,3e,0f,6a,6b,5e,b7,66,T
031b,8,05,f7,aa,32,ac,3a,7e,40,T
048a,8,dc,7d,e6,13,19,a6,5c,ad,T
0160,8,eb,41,1c,a2,94,d1,c2,87,T
0401,8,c0,b0,91,a5,0e,15,75,90,T
0354,8,88,cd,f0,4f,d3,c9,0b,f3,T
0639,8,24,61,10,59,19,9a,97,82,T
06ae,8,81,dc,53,b8,98,4c,41,31,T
0702,8,82,9f,21,82,6e,13,18,81,T
0636,8,63,a4,b4,61,47,d7,ec,48,T
0775,8,57,8c,64,fc,e0,b2,00,f4,T
038a,8,75,4b,7c,8a,aa,8c,8c,19,T
030a,8,e5,47,d5,6d,75,fe,86,7c,T
0357,8,eb,2e,61,dc,f5,a3,2a,69,T
06c3,8,cc,f3,ef,bc,bb,b3,11,20,T
01dd,8,30,60,76,92,66,5e,d7,2f,T
0613,8,8d,8c,47,77,b0,f8,3f,33,T
076b,8,47,64,a5,8b,42,83,42,96,T
0064,8,37,fc,3a,34,2b,57,86,07,T
0260,8,ee,3b,5e,7f,5a,bb,29,93,T
0680,8,0d,5e,be,bf,c6,22,cd,37,T
00ad,8,76,14,89,73,9c,19,ed,14,T
00a7,8,8b,a5,15,25,56,1f,c1,77,T
03d6,8,9e,e2,e9,21,c0,2a,d0,dc,T
019a,8,9f,de,72,6c,3b,92,5b,25,T
02e2,8,5d,76,dd,3b,b7,b1,c2,1c,T
002a,8,df,a8,62,d8,b1,7d,85,f5,T
00f8,8,98,88,80,a4,39,ca,5e,dc,T
0231,8,8a,cb,57,c2,84,2e,3a,35,T
0627,8,6d,b1,3d,d0,2e,aa,3c,f3,T
0528,8,57,aa,0d,95,76,e4,14,92,T
010c,8,77,bd,bf,07,59,8e,3f,6e,T
005d,8,4e,2f,b6,ec,df,34,50,e1,T
049d,8,f2,f9,7b,db,17,fb,b7,cc,T
02b7,8,e6,7b,73,00,eb,00,31,c7,T
0131,8,42,41,d0,84,c7,8a,f8,1d,T
0320,8,87,72,55,52,0a,93,80,64,T
0246,8,35,3b,28,b5,59,d3,3d,c2,T
03f7,8,0e,39,99,a6,8b,64,2c,40,T
0284,8,49,94,37,f5,e1,9c,90,58,T
0412,8,d3,ec,74,97,dc,ab,3c,b6,T
0123,8,33,c8,ad,88,90,9a,0a,19,T
040c,8,3b,fa,50,08,75,a1,49,61,T
0120,8,95,76,79,d3,4f,95,8e,c7,T
019a,8,c7,7b,95,ed,fa,7a,12,60,T
0012,8,27,05,fa,e4,1c,78,b8,5b,T
010a,8,e5,bb,2f,49,e9,25,e1,d7,T
002e,8,b8,31,e1,91,b0,7e,db,e2,T
0700,8,d3,4d,ca,d3,4f,8d,64,bf,T
0550,8,1a,09,30,cc,77,b0,c8,7d,T
0525,8,76,7d,a9,3e,62,ca,66,70,T
05c4,8,d2,e0,71,69,04,ee,af,c9,T
0772,8,21,6f,94,da,39,d9,52,6f,T
03b0,8,8e,4d,fc,3a,8d,eb,b6,b0,T
05a0,8,1d,0c,31,bf,52,e5,a0,89,T
066d,8,32,2d,60,90,08,1e,65,36,T
00d2,8,a0,0e,fe,6e,74,78,c9,84,T
0209,8,71,7f,e9,b2,b1,22,04,e6,T
0311,8,c6,55,d9,d0,9a,3a,4b,4e,T
0570,8,67,22,83,70,05,d8,be,81,T
02d6,8,4d,06,42,b0,a8,da,c5,9d,T
060e,8,6c,32,e6,f9,77,5b,e3,5f,T
025b,8,c2,ef,f3,8b,28,fa,4e,ca,T
03b7,8,48,95,1e,db,a6,23,c9,e5,T
07c3,8,f0,2b,4c,c1,ca,59,5d,1d,T
03fa,8,47,2e,78,6a,33,ae,2b,61,T
02e4,8,95,21,a4,f3,62,85,30,89,T
0127,8,b5,73,f7,d9,2e,89,11,b0,T
07b0,8,bc,0d,4b,45,13,11,09,6d,T
0321,8,4e,c2,02,34,0b,e0,04,60,T
0033,8,35,5d,38,64,42,7b,c7,80,T
0269,8,b5,3e,fa,b3,89,ff,1a,aa,T
03e6,8,cd,de,60,d2,b3,b5,47,07,T
0209,8,7d,a1,7b,61,f4,6a,b8,e2,T
06ad,8,03,4c,9c,ce,ac,0f,18,8a,T
021a,8,88,ba,85,7a,2a,ec,51,94,T
079e,8,ee,b8,05,9d,4f,74,be,7e,T
04dc,8,60,90,7f,55,f8,33,40,b5,T
0347,8,f2,0a,84,fb,a9,a6,1a,fd,T
0402,8,f8,82,4b,2b,76,32,a2,e5,T
0480,8,a2,b2,4d,b9,d0,d5,d2,c1,T
001f,8,74,53,75,dc,27,20,84,a6,T
0797,8,c9,76,0f,07,18,37,31,be,T
03f0,8,fa,87,41,57,83,83,46,d7,T
07e7,8,57,5f,00,c1,d1,d9,0b,5e,T
02ba,8,33,47,07,83,2e,c0,0a,f5,T
0014,8,be,ee,16,c8,f3,6a,7f,12,T
0666,8,b1,3d,4e,ef,45,b5,65,db,T
0269,8,9c,23,dd,62,83,b7,08,50,T
036e,8,b5,10,05,ff,3d,02,49,0d,T
03c7,8,c7,34,ad,4e,83,00,ff,9c,T
00ef,8,d6,e7,eb,4b,61,77,28,73,T
01f9,8,b8,7d,ec,48,6a,13,14,e2,T
0007,8,6e,af,d2,e4,24,ed,03,12,T
07b6,8,3d,8e,45,a9,7b,c2,93,d1,T
0436,8,fe,6f,95,2a,6d,d4,44,c8,T
00b9,8,0d,a6,09,7d,65,6a,7b,80,T
031c,8,ba,58,ba,cc,72,7e,31,8a,T
059d,8,55,6e,f6,ac,41,88,4e,44,T
052a,8,52,0f,5c,6f,89,8c,a2,ce,T
07bd,8,53,2f,8e,65,9d,55,c5,37,T
078f,8,0c,1d,d8,07,54,83,27,5b,T
0247,8,a7,fd,05,54,62,8d,10,f0,T
0202,8,21,2f,99,51,e6,f2,b2,5b,T
0567,8,40,ed,fe,5e,3f,07,35,11,T
0271,8,79,c0,3a,c8,eb,e7,dc,74,T
043f,8,7a,a7,49,6a,6b,93,72,37,T
044b,8,75,8d,13,6b,e0,a0,1e,f2,T
01cf,8,93,9e,4d,e6,12,18,c4,28,T
0728,8,76,d4,ed,4d,7c,5e,45,28,T
0309,8,dd,96,52,d8,bb,4e,25,d4,T
07d8,8,e2,89,c6,b2,cd,40,e1,a4,T
0309,8,ad,a8,ea,94,2b,57,20,d2,T
0785,8,53,e8,b3,c3,12,2c,4e,56,T
06c4,8,59,40,6f,74,5e,de,3c,0e,T
05ea,8,74,71,1a,80,b6,f3,84,42,T
05bc,8,6c,14,6b,78,31,f8,74,bf,T
05e2,8,98,8d,9f,7e,33,38,5f,ae,T
00c7,8,e1,e1,1d,b0,32,15,f7,50,T
01d1,8,81,61,71,cd,f0,d2,8f,cb,T
011b,8,6f,57,57,5f,5a,71,19,5d,T
017d,8,ab,a0,99,4a,30,eb,c1,5f,T
0670,8,ba,d5,ce,a3,93,9e,7a,7f,T
0068,8,23,98,36,31,92,d5,5e,de,T
071a,8,ca,e6,7a,7d,54,96,68,b6,T
03b9,8,ca,4d,45,8e,ec,24,99,2f,T
03e8,8,db,7d,ab,52,95,eb,e0,57,T
0616,8,da,6b,08,60,d4,75,b5,28,T
02a6,8,50,88,fc,bc,de,ee,d8,17,T
01a9,8,84,3e,1d,2f,53,07,c6,8c,T
0043,8,14,57,54,a8,6e,f9,14,02,T
070f,8,76,9b,76,9c,a9,62,6c,83,T
03c4,8,d6,7b,f7,50,2a,80,ac,68,T
0148,8,ac,c4,42,bb,0e,94,27,4c,T
0752,8,1a,58,11,64,5e,2e,c1,bb,T
01e0,8,82,cf,d6,c2,f3,cf,88,ef,T
04a0,8,87,e7,34,d4,87,5d,fc,18,T
0494,8,9c,7a,fb,1b,ad,d5,d4,5a,T
048c,8,a1,74,30,55,9e,32,23,b3,T
06ac,8,42,e8,59,07,63,0c,bb,74,T
05ef,8,17,e8,50,e5,e4,e2,56,56,T
01cf,8,73,0c,ea,cc,fa,8a,ea,15,T
0569,8,4a,90,82,57,97,75,09,bf,T
047c,8,15,d6,27,ee,1e,9b,7c,39,T
027e,8,98,45,41,c4,82,f7,95,89,T
001b,8,00,cf,80,ba,15,7e,51,40,T
065d,8,a3,a9,ad,0a,55,ac,ce,d4,T
054a,8,5c,e5,2b,28,94,57,d4,cd,T
0098,8,5c,14,8d,39,e5,e0,75,28,T
01fc,8,05,f8,be,30,07,78,31,ab,T
00c5,8,4c,4a,6b,56,14,f8,42,7c,T
04f5,8,51,bc,0c,2c,1b,82,86,5c,T
0474,8,03,86,c3,de,4d,cc,a1,a1,T
03ab,8,9c,7b,53,b5,38,43,89,10,T
01e4,8,ec,e4,22,be,b1,36,96,63,T
06ac,8,d6,09,fa,29,79,b3,01,2f,T
0280,8,75,5c,0c,02,ef,51,61,15,T
0646,8,e7,76,9d,fa,a5,12,55,97,T
0728,8,2d,51,f3,53,af,e5,ff,7c,T
03b4,8,47,7e,ac,e8,f5,8c,b3,92,T
00fe,8,6d,64,ee,79,55,6d,22,bc,T
01f5,8,b6,49,c5,cd,77,40,1d,01,T
0116,8,95,4c,8d,06,e5,b4,2e,c8,T
026c,8,cd,ae,78,b8,db,94,c2,82,T
0014,8,e6,b6,bd,71,5f,85,37,7b,T
0712,8,a6,03,bd,b7,07,63,71,75,T
0723,8,3e,c5,37,7e,92,f1,4f,f0,T
04c8,8,b7,f0,84,88,69,64,57,53,T
06a3,8,1e,9b,36,b0,41,bf,cf,32,T
0732,8,d9,1c,b7,92,66,6a,f1,a7,T
026b,8,c3,38,af,eb,05,be,4a,a5,T
066d,8,c5,1e,50,a6,78,f5,ae,1f,T
0458,8,ca,c3,4c,10,71,cd,e1,b9,T
074f,8,6c,3f,91,57,aa,90,e4,49,T
05c6,8,a2,8c,b3,cc,71,3e,8d,8a,T
0537,8,dd,e6,74,62,18,ac,f1,93,T
0532,8,b1,92,9a,5c,a7,a4,a4,35,T
03cf,8,c4,2a,1d,06,f5,8d,4b,7e,T
0652,8,d0,ab,dd,8a,cf,b8,aa,c6,T
02bd,8,5a,12,2a,31,35,56,3e,1f,T
0667,8,c8,fa,2f,1e,a9,48,cb,01,T
0041,8,49,93,74,9f,d1,80,84,1e,T
04f8,8,f9,a2,d7,66,ed,f3,32,35,T
020e,8,b1,fc,0c,fb,b6,00,79,7c,T
07a4,8,a6,90,57,d5,3d,8d,6f,bc,T
0081,8,07,bb,2e,44,bc,99,f9,ca,T
0201,8,6a,e3,a9,a2,a9,be,a0,0f,T
0540,8,97,30,96,a2,84,d1,32,16,T
017e,8,8f,5b,07,4c,32,df,b3,10,T
0377,8,d0,a8,db,24,78,c5,9d,db,T
0028,8,a2,66,8e,98,dc,b8,35,93,T
042b,8,18,8e,bf,04,53,cf,00,cb,T
0492,8,99,8e,de,61,a6,d5,9e,0a,T
0367,8,cc,a4,59,02,ec,9b,ee,27,T
0500,8,37,2f,f6,0f,f2,fb,0d,07,T
05d8,8,a0,96,b1,0d,52,61,20,7c,T
042f,8,63,10,71,89,da,f8,f4,d3,T
0500,8,9e,35,8f,5d,78,bb,8d,7f,T
0550,8,9e,33,19,e6,6f,03,6c,eb,T
0461,8,b4,cb,48,ed,64,f8,fb,77,T
030c,8,0b,81,24,b9,27,0d,a5,56,T
0395,8,28,92,71,24,ec,cd,9d,14,T
04a2,8,be,a1,af,c4,8d,97,2a,2d,T
0777,8,a6,fb,86,14,78,43,3c,59,T
0686,8,1e,92,13,f7,fa,ae,ce,42,T
03bf,8,5c,f7,14,4b,dd,41,33,a8,T
011a,8,3d,55,aa,44,01,4d,1a,be,T
06d8,8,26,7e,d6,93,aa,e7,2f,17,T
06ba,8,b1,88,fa,ef,4c,4f,af,28,T
0049,8,bc,bd,6f,9c,75,5a,63,f6,T
079d,8,7e,02,76,8a,1b,6e,e4,96,T
018e,8,c6,de,db,cb,73,fe,39,ca,T
0622,8,b3,93,18,14,4b,2d,2b,05,T
00da,8,b2,6b,ea,24,ca,da,12,34,T
0601,8,85,91,14,df,8c,08,43,89,T
06c5,8,0b,00,fa,00,bf,40,98,34,T
02f4,8,2a,8c,d1,0d,72,3e,66,8a,T
07fb,8,69,67,0c,86,b3,6b,bc,f0,T
00f2,8,82,f8,31,ac,5a,1b,59,33,T
02fe,8,61,73,61,68,26,d1,70,53,T
0716,8,14,62,fb,5e,32,ef,da,91,T
030c,8,de,37,be,89,bb,cf,6e,40,T
02df,8,75,44,de,b3,8a,59,93,6a,T
0328,8,e3,80,76,e2,99,9f,46,72,T
016b,8,b8,d0,b2,39,47,c6,96,48,T
0602,8,58,b5,3a,37,4e,27,59,1e,T
03ab,8,86,4e,a0,fc,d2,83,b1,3a,T
0514,8,82,a1,00,14,0d,5a,0a,80,T
0538,8,42,08,47,d5,fd,08,1f,30,T
0041,8,99,86,5f,f7,4d,ef,e4,8f,T
0150,8,9f,9a,c5,da,78,b6,c9,71,T
0268,8,55,8c,7d,64,da,ef,8d,93,T
072e,8,5a,26,02,02,3b,0b,82,22,T
01d0,8,d5,41,5d,cc,05,38,14,91,T
00d5,8,2c,9b,e5,9b,b9,04,64,12,T
0397,8,bf,0b,7e,8c,0d,1d,a2,ff,T
003c,8,a0,a7,c9,3c,02,43,ff,18,T
0333,8,19,e4,c8,fa,47,1d,cc,b7,T
079b,8,f1,77,f8,23,6d,43,c0,b8,T
07dd,8,e9,44,f0,e8,7a,32,74,18,T
00d0,8,58,a7,30,83,b9,4c,c5,55,T
005e,8,89,a3,11,22,07,af,c0,9e,T
0587,8,36,33,ac,1d,8c,e1,72,3d,T
0173,8,0d,11,af,00,1e,f1,68,29,T
0775,8,13,1a,14,48,63,4a,76,48,T
0602,8,d3,bf,55,c7,df,66,b0,29,T
012d,8,18,a9,ea,ff,c6,f3,30,05,T
0310,8,d0,dc,a5,5d,11,00,7f,eb,T
0143,8,e7,e1,fc,f9,bc,10,4d,2c,T
0214,8,70,c4,06,c3,86,c6,0c,cb,T
02a6,8,9b,fa,aa,d6,77,f3,7a,72,T
02dc,8,d3,b7,8e,79,36,f0,1d,32,T
057d,8,c9,57,f1,cb,65,3a,d1,14,T
056c,8,4a,a3,51,bd,c9,10,32,c1,T
01e9,8,6e,37,08,7f,f0,d7,88,46,T
05fd,8,8a,62,da,5e,c8,97,4d,07,T
06bd,8,81,0d,93,ca,9c,01,bf,94,T
03fc,8,ea,0a,e4,55,7c,f2,7c,58,T
018c,8,88,05,ba,f8,bb,0e,b6,1f,T
01e9,8,44,82,84,8a,1a,04,0c,e2,T
05e4,8,36,be,e9,1b,1a,ba,6f,47,T
0746,8,24,18,cc,cb,3f,98,fb,f7,T
068e,8,7a,69,de,93,85,a2,6f,70,T
06c3,8,da,5b,c5,dd,c9,36,36,a8,T
0550,8,68,4a,73,a2,b6,ab,9a,7f,T
0767,8,a0,62,d9,9e,25,6f,2c,4c,T
01a8,8,6b,3d,f2,8a,1a,00,db,df,T
04b9,8,8c,6e,97,f0,29,64,39,08,T
0666,8,9b,b1,27,67,73,6c,43,d5,T
01b6,8,a0,e1,7b,af,92,80,ea,a9,T
04f5,8,b9,82,39,b1,5a,6b,9e,1e,T
032b,8,44,19,7b,12,98,e3,7a,37,T
04fc,8,0f,c7,fd,d2,7d,6c,5a,17,T
0510,8,d9,7f,2a,90,67,10,b3,bc,T
0523,8,74,b1,7d,b2,e6,8d,a9,64,T
0416,8,dc,df,77,5d,9a,40,b6,f1,T
0087,8,db,54,5c,ee,76,ba,99,19,T
040b,8,0b,42,ab,3b,fe,c7,b0,33,T
010d,8,aa,a5,48,9d,c2,c0,2a,96,T
00af,8,86,02,ac,c7,75,18,57,98,T
03a5,8,b8,f0,06,bd,83,a9,b2,2a,T
043e,8,24,35,5f,bd,1d,6d,8c,e8,T
0708,8,d5,42,b2,83,db,38,4e,0e,T
0777,8,48,52,90,68,aa,fe,dd,3f,T
008c,8,06,64,82,d1,30,3e,3c,6e,T
05aa,8,9e,8b,9a,76,4e,4d,e3,2e,T
02fd,8,d8,48,1a,5b,19,dd,84,79,T
02eb,8,6c,d9,75,2b,6b,e1,59,25,T
0456,8,d1,35,b5,26,ef,21,e7,aa,T
014b,8,fb,a3,de,ae,85,e8,8f,9d,T
0023,8,a4,9a,2f,5f,17,73,3e,b4,T
064d,8,b8,5f,c9,da,a0,77,bd,a9,T
0277,8,31,56,84,bf,2d,09,4f,25,T
0665,8,a9,dc,cf,09,10,a0,a4,db,T
050b,8,95,3a,db,87,15,01,fd,c0,T
03e7,8,7e,1c,27,97,a4,85,3b,9d,T
0466,8,9e,a6,a7,13,64,8c,fa,d8,T
0731,8,94,cf,fb,d8,fc,18,a3,b8,T
0230,8,f7,97,2f,ac,de,cf,db,db,T
07e7,8,93,5b,73,bb,6b,a7,be,3d,T
0515,8,b3,5d,47,c0,10,65,b3,c4,T
07f1,8,5d,89,2c,28,96,ca,f5,bc,T
061b,8,9e,44,b5,49,e5,f8,73,31,T
0685,8,4c,15,0d,db,d5,f6,de,90,T
0725,8,6a,1e,af,2b,7d,ae,67,bd,T
06bd,8,d2,96,92,b1,43,91,0e,2a,T
043b,8,7d,0c,ad,8e,d6,f2,49,8b,T
03d9,8,13,de,09,17,70,58,e0,5b,T
0043,8,6e,fb,34,8b,c2,fa,f3,e3,T
0074,8,4b,fa,dc,79,2d,72,d7,57,T
046f,8,c3,ee,6b,c5,76,c6,52,ca,T
00be,8,d0,94,89,a9,96,65,c9,2c,T
038f,8,a9,70,d0,0c,59,6f,4a,dc,T
05c6,8,d5,bc,60,6e,af,2e,bb,40,T
0741,8,c1,a1,07,44,7d,14,fb,5d,T
057c,8,4a,83,c4,68,49,ee,3a,dd,T
0228,8,47,11,fd,85,ee,a9,98,d9,T
013e,8,fd,f4,c3,15,8c,bb,44,e4,T
061f,8,ef,cd,2e,01,69,2a,65,b8,T
0546,8,38,89,ea,75,3d,5c,22,73,T
013f,8,a0,59,33,60,7f,05,e9,bf,T
035e,8,f2,f3,89,64,c0,00,01,43,T
030f,8,f8,84,cd,84,19,1f,1c,20,T
0591,8,1b,78,95,60,c7,8e,9f,d9,T
0664,8,f9,84,81,60,0f,6a,ee,41,T
0416,8,eb,97,1d,c5,7b,c4,a2,05,T
0172,8,cf,eb,d7,ea,73,c9,93,8d,T
0685,8,63,44,6d,81,2f,d9,c9,46,T
032e,8,77,fa,c2,32,da,a2,71,87,T
0592,8,a3,50,42,f5,b4,a8,cf,27,T
0333,8,70,bd,95,5b,55,1c,a5,84,T
043c,8,8b,98,a3,79,5d,ed,83,20,T
0091,8,c5,80,5f,70,1a,4a,db,45,T
00c9,8,b9,b5,5f,2d,6d,89,3f,53,T
0348,8,2c,c3,71,3b,60,9b,48,3d,T
0441,8,dd,40,31,1f,ab,5a,7a,2c,T
0755,8,67,76,40,64,3d,f9,db,0d,T
0792,8,02,b2,bc,33,45,da,26,4b,T
0595,8,a1,8f,92,c4,93,27,bd,28,T
00ad,8,43,11,22,c5,58,21,22,64,T
0155,8,c4,5c,d4,5b,b6,c2,f0,bd,T
0365,8,14,32,f1,7e,8d,7a,fb,e0,T
0327,8,8d,d3,0b,1b,e7,ff,58,63,T
0523,8,28,bd,e9,98,8c,c3,40,c1,T
0398,8,7d,55,9e,2f,1e,96,4f,18,T
014c,8,97,0b,56,f9,c1,76,da,76,T
07c8,8,d8,ab,5e,1b,65,8e,ab,11,T
003d,8,0f,e0,31,2e,12,20,e9,42,T
00b3,8,9e,f1,bd,91,86,86,45,d5,T
05e3,8,ed,a3,02,02,9a,e9,63,4e,T
0516,8,a1,5d,ed,8a,ef,da,cf,7c,T
05b7,8,a8,56,36,74,0d,52,8b,3a,T
064f,8,a3,98,47,b8,ed,03,37,2f,T
009a,8,0d,53,45,d4,4d,8d,eb,d1,T
0414,8,75,d6,78,c5,14,59,87,13,T
01d5,8,13,d2,99,1c,73,a6,82,73,T
0118,8,9e,8a,87,3c,d4,99,ab,09,T
0764,8,cd,43,16,95,d8,e2,65,f2,T
045b,8,fb,1a,78,6f,06,e9,33,25,T
05a4,8,01,f3,c1,90,40,95,26,85,T
06ff,8,f5,c4,bc,18,cf,49,b3,af,T
049d,8,74,8e,6c,6a,c2,cc,e9,91,T
01c5,8,f1,b9,cb,81,40,f5,3b,d1,T
0620,8,3c,76,c9,c0,7e,53,9b,6d,T
033d,8,d3,23,59,41,d8,04,d8,01,T
0142,8,5a,7b,68,6a,ba,f6,fc,ce,T
0781,8,44,0f,a8,63,25,d0,ac,ed,T
0165,8,4b,30,5f,a5,ee,26,76,8f,T
06b7,8,8e,1d,73,42,43,af,4b,08,T
0376,8,93,2c,6f,39,38,fb,82,88,T
03cb,8,40,9f,f4,da,d6,a0,69,f2,T
