0440,8,ff,00,00,00,ff,c8,08,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,75,10,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,40,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,89,00,00,00,00,R
0002,8,00,00,00,00,00,01,0f,fd,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,15,80,00,ff,26,80,0f,c6,R
0131,8,17,80,00,00,44,7f,0f,c8,R
0140,8,00,00,00,00,0a,20,2f,4c,R
02b0,5,00,00,00,07,ad,R
0350,8,05,20,e4,68,76,00,00,df,R
043f,8,10,40,60,ff,7d,cb,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,cb,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,75,21,R
02a0,8,44,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,40,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,89,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,01,00,46,R
02b0,5,00,00,00,07,9e,R
0130,8,18,80,00,ff,fc,7f,00,6d,R
0131,8,0e,80,00,00,27,7f,00,99,R
0140,8,00,00,00,00,0c,20,20,f2,R
0350,8,05,20,f4,68,76,00,00,cf,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,cc,08,00,R
0440,8,ff,00,00,00,ff,cc,08,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0316,8,05,22,68,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0002,8,00,00,00,00,00,01,01,5b,R
0153,8,00,21,10,ff,00,ff,00,00,R
0260,8,19,22,22,30,08,8e,75,32,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,40,b6,7f,14,11,20,00,14,R
0130,8,17,80,00,ff,ed,7f,01,bb,R
0131,8,00,80,00,00,1f,7f,01,a1,R
0140,8,00,00,00,00,0e,25,21,8d,R
02b0,5,00,00,00,07,8f,R
0545,8,d8,59,00,89,00,00,00,00,R
0350,8,05,20,04,68,76,00,00,3f,R
043f,8,10,40,60,ff,7e,cb,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,cb,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,68,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,73,01,R
02a0,8,04,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,40,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,01,02,7c,R
02b0,5,00,00,00,07,70,R
05f0,2,00,00,R
0130,8,18,80,00,ff,08,80,02,98,R
0131,8,05,80,00,00,2e,7f,02,15,R
0140,8,00,00,00,00,10,27,22,23,R
0350,8,05,20,14,68,76,00,00,2f,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7e,c9,08,00,R
0440,8,ff,00,00,00,ff,c9,08,00,R
0316,8,05,22,68,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,73,12,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,40,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,01,03,61,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,1a,80,00,ff,27,80,03,89,R
0131,8,09,80,00,00,3e,7f,03,ab,R
0140,8,00,00,00,00,12,25,23,a5,R
02b0,5,00,00,00,07,61,R
0350,8,05,20,24,68,76,00,00,1f,R
043f,8,10,40,60,ff,7e,c7,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,c7,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,68,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,24,R
02a0,8,44,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,40,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,89,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,01,04,32,R
02b0,5,00,00,00,07,52,R
0130,8,19,80,00,ff,23,80,04,3b,R
0131,8,fb,7f,00,00,45,7f,04,2a,R
0140,8,00,00,00,00,14,21,24,de,R
0350,8,05,20,34,68,76,00,00,0f,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7e,c9,08,00,R
0440,8,ff,00,00,00,ff,c9,08,00,R
00a0,8,5b,80,68,09,00,1f,02,00,R
00a1,8,7c,89,00,00,23,00,00,00,R
0690,8,00,00,01,00,a0,02,00,00,R
0316,8,05,22,68,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,35,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,40,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,87,00,00,00,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0002,8,00,00,00,00,00,01,05,2f,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,13,80,00,ff,04,80,05,f4,R
0131,8,e9,7f,00,00,46,7f,05,b8,R
0140,8,00,00,00,00,16,00,25,f9,R
02b0,5,00,00,00,07,43,R
0350,8,05,20,44,68,76,00,00,7f,R
043f,8,10,40,60,ff,7e,cb,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,cb,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
02c0,8,15,00,00,00,00,00,00,00,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,02,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0316,8,05,22,70,09,22,21,00,6f,R
0329,8,40,b6,7f,14,11,20,00,14,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,02,06,dc,R
02b0,5,00,00,00,07,34,R
0545,8,d8,59,00,8a,00,00,00,00,R
0130,8,0d,80,00,ff,f1,7f,06,2b,R
0131,8,e9,7f,00,00,4d,7f,06,1f,R
0140,8,00,00,00,00,02,20,26,b5,R
0350,8,05,20,54,68,76,00,00,6f,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7e,cb,08,00,R
0440,8,ff,00,00,00,ff,cb,08,00,R
0316,8,05,22,70,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,14,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,86,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,02,07,c1,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,0e,80,00,ff,08,80,07,9b,R
0131,8,00,80,00,00,51,7f,07,86,R
0140,8,00,00,00,00,04,00,27,d8,R
02b0,5,00,00,00,07,25,R
05f0,2,00,00,R
0350,8,05,20,64,68,76,00,00,5f,R
043f,8,10,40,60,ff,7e,ca,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,ca,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,70,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,25,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0329,8,86,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,08,36,R
02b0,5,00,00,00,07,16,R
0130,8,15,80,00,ff,2e,80,08,99,R
0131,8,17,80,00,00,47,7f,08,17,R
0140,8,00,00,00,00,02,13,28,06,R
0350,8,05,20,74,68,76,00,00,4f,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7e,ca,08,00,R
0440,8,ff,00,00,00,ff,ca,08,00,R
0316,8,05,22,70,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,36,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,86,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,89,00,00,00,00,R
0002,8,00,00,00,00,00,03,09,2b,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,19,80,00,ff,2f,80,09,b0,R
0131,8,12,80,00,00,3a,7f,09,f3,R
0140,8,00,00,00,00,04,03,29,aa,R
02b0,5,00,00,00,07,07,R
0350,8,05,20,84,68,75,00,00,bc,R
043f,8,10,40,60,ff,7d,cb,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,cb,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,70,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,03,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,86,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,89,00,00,00,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,0a,0c,R
02b0,5,00,00,00,07,f8,R
0130,8,1a,80,00,ff,0d,80,0a,43,R
0131,8,00,80,00,00,33,7f,0a,54,R
0140,8,00,00,00,00,06,33,2a,4f,R
0350,8,05,20,94,68,75,00,00,ac,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,cd,08,00,R
0440,8,ff,00,00,00,ff,cd,08,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,14,R
0002,8,00,00,00,00,00,03,0b,11,R
0153,8,00,21,10,ff,00,ff,00,00,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,86,b6,7f,14,11,20,00,14,R
0545,8,d8,59,00,8a,00,00,00,00,R
0130,8,18,80,00,ff,fb,7f,0b,28,R
0131,8,f7,7f,00,00,3b,7f,0b,6b,R
0140,8,00,00,00,00,08,22,2b,a3,R
02b0,5,00,00,00,07,e9,R
0350,8,05,20,a4,68,76,00,00,9f,R
043f,8,10,40,60,ff,7d,cc,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,cc,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,25,R
02a0,8,44,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
0329,8,86,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,0c,42,R
02b0,5,00,00,00,07,da,R
05f0,2,00,00,R
0130,8,12,80,00,ff,0c,80,0c,50,R
0131,8,ee,7f,00,00,45,7f,0c,4f,R
0140,8,00,00,00,00,0a,21,2c,27,R
0350,8,05,20,b4,68,76,00,00,8f,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,cb,08,00,R
0440,8,ff,00,00,00,ff,cb,08,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,36,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,86,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,03,0d,5f,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,10,80,00,ff,22,80,0d,ce,R
0131,8,f2,7f,00,00,41,7f,0d,56,R
0140,8,00,00,00,00,0c,23,2d,a7,R
02b0,5,00,00,00,07,cb,R
0350,8,05,20,c4,68,76,00,00,ff,R
043f,8,10,40,60,ff,7d,ca,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,ca,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,03,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,86,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,89,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,0e,78,R
02b0,5,00,00,00,07,bc,R
0130,8,12,80,00,ff,1c,80,0e,72,R
0131,8,09,80,00,00,33,7f,0e,af,R
0140,8,00,00,00,00,0e,22,2e,cf,R
0350,8,05,20,d4,68,76,00,00,ef,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,c9,08,00,R
0440,8,ff,00,00,00,ff,c9,08,00,R
00a0,8,5b,80,6c,09,00,1f,02,00,R
00a1,8,7c,89,00,00,23,00,00,00,R
0690,8,00,00,00,00,a0,02,00,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,14,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,dc,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,88,00,00,00,00,R
05a0,8,00,00,00,00,00,00,00,00,R
0002,8,00,00,00,00,00,03,0f,65,R
0153,8,00,21,10,ff,00,ff,00,00,R
05a2,8,05,00,a5,01,00,00,00,00,R
0130,8,15,80,00,ff,02,80,0f,f0,R
0131,8,09,80,00,00,2e,7f,0f,2f,R
0140,8,00,00,00,00,10,28,2f,01,R
02b0,5,00,00,00,07,ad,R
0350,8,05,20,e4,68,76,00,00,df,R
043f,8,10,40,60,ff,7d,cb,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,cb,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,74,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,71,25,R
02a0,8,44,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,dc,b6,7f,14,11,20,00,14,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,00,de,R
02b0,5,00,00,00,07,9e,R
0545,8,d8,58,00,8a,00,00,00,00,R
0130,8,15,80,00,ff,00,80,00,48,R
0131,8,fb,7f,00,00,38,7f,00,93,R
0140,8,00,00,00,00,12,33,20,83,R
0350,8,05,20,f4,68,76,00,00,cf,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,cd,08,00,R
0440,8,ff,00,00,00,ff,cd,08,00,R
0316,8,05,21,74,09,21,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,21,22,30,08,8e,72,36,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,dc,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,03,01,c3,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,12,80,00,ff,23,80,01,67,R
0131,8,f7,7f,00,00,41,7f,01,fe,R
0140,8,00,00,00,00,14,20,21,fb,R
02b0,5,00,00,00,07,8f,R
05f0,2,00,00,R
0350,8,05,20,04,68,76,00,00,3f,R
043f,8,10,40,60,ff,7d,ce,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,ce,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,74,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,73,01,R
02a0,8,04,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,dc,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,89,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,02,e4,R
02b0,5,00,00,00,07,70,R
0130,8,0b,80,00,ff,50,80,02,b2,R
0131,8,e9,7f,00,00,3b,7f,02,26,R
0140,8,00,00,00,00,16,20,22,df,R
0350,8,05,20,14,68,76,00,00,2f,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,cf,08,00,R
0440,8,ff,00,00,00,ff,cf,08,00,R
0316,8,05,22,74,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,73,12,R
02a0,8,24,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,dc,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,89,00,00,00,00,R
0002,8,00,00,00,00,00,03,03,f9,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,08,80,00,ff,49,80,03,d3,R
0131,8,ee,7f,00,00,30,7f,03,35,R
0140,8,00,00,00,00,18,24,23,e6,R
02b0,5,00,00,00,07,61,R
0350,8,05,20,24,68,76,00,00,1f,R
043f,8,10,40,60,ff,7d,d0,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,d0,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,74,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,73,23,R
02a0,8,44,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,dc,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,89,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,03,04,aa,R
02b0,5,00,00,00,07,52,R
0130,8,0a,80,00,ff,12,80,04,c2,R
0131,8,09,80,00,00,27,7f,04,63,R
0140,8,00,00,00,00,1a,00,24,ee,R
0350,8,05,20,34,68,76,00,00,0f,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,d0,08,00,R
0440,8,ff,00,00,00,ff,d0,08,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,73,34,R
02a0,8,64,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,dc,b6,7f,14,11,20,00,14,R
0002,8,00,00,00,00,00,04,05,4e,R
0153,8,00,21,10,ff,00,ff,00,00,R
0545,8,d8,59,00,89,00,00,00,00,R
0130,8,0e,80,00,ff,f1,7f,05,eb,R
0131,8,0e,80,00,00,2b,7f,05,fa,R
0140,8,00,00,00,00,02,20,25,92,R
02b0,5,00,00,00,07,43,R
0350,8,05,20,44,68,76,00,00,7f,R
043f,8,10,40,60,ff,7d,ce,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,ce,08,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,02,R
02a0,8,04,00,99,1d,97,02,bd,00,R
0329,8,dc,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0545,8,d8,00,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,04,06,69,R
02b0,5,00,00,00,07,34,R
05f0,2,00,00,R
0130,8,0d,80,00,ff,f8,7f,06,a8,R
0131,8,fb,7f,00,00,3e,7f,06,d8,R
0140,8,00,00,00,00,04,20,26,b0,R
0350,8,05,20,54,68,76,00,00,6f,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,cd,08,00,R
0440,8,ff,00,00,00,ff,cd,08,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,13,R
02a0,8,24,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,0c,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,04,07,74,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,0d,80,00,ff,09,80,07,f3,R
0131,8,00,80,00,00,4c,7f,07,1b,R
0140,8,00,00,00,00,06,20,27,ae,R
02b0,5,00,00,00,07,25,R
0350,8,05,20,64,68,76,00,00,5f,R
043f,8,10,40,60,ff,7d,cd,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,cd,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,24,R
02a0,8,44,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,0c,b6,7f,14,11,20,00,14,R
0545,8,d8,00,00,89,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,04,08,cf,R
02b0,5,00,00,00,07,16,R
0130,8,0f,80,00,ff,0c,80,08,7b,R
0131,8,05,80,00,00,4f,7f,08,18,R
0140,8,00,00,00,00,08,20,28,1c,R
0350,8,05,20,74,68,76,00,00,4f,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7d,ce,08,00,R
0440,8,ff,00,00,00,ff,ce,08,00,R
00a0,8,5b,80,6c,09,00,1f,02,00,R
00a1,8,7b,89,00,00,23,00,00,00,R
0690,8,00,00,00,00,a0,02,00,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,35,R
02a0,8,64,00,99,1d,97,02,bd,00,R
0329,8,0c,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,89,00,00,00,00,R
0002,8,00,00,00,00,00,04,09,d2,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,0e,80,00,ff,06,80,09,34,R
0131,8,fb,7f,00,00,4d,7f,09,a7,R
0140,8,00,00,00,00,0a,00,29,77,R
02b0,5,00,00,00,07,07,R
0350,8,05,20,84,68,76,00,00,bf,R
043f,8,10,40,60,ff,7e,cf,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,cf,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,02,R
02a0,8,04,00,99,1d,97,02,bd,00,R
02c0,8,15,00,00,00,00,00,00,00,R
0329,8,0c,b6,7f,14,11,20,00,14,R
0545,8,d8,59,00,8a,00,00,00,00,R
0430,8,00,00,00,00,00,00,00,00,R
04b1,8,29,27,27,23,00,00,00,9a,R
01f1,8,08,00,00,00,00,00,00,00,R
0153,8,00,21,10,ff,00,ff,00,00,R
0002,8,00,00,00,00,00,05,0a,b9,R
02b0,5,00,00,00,07,f8,R
0130,8,0a,80,00,ff,10,80,0a,67,R
0131,8,f2,7f,00,00,4d,7f,0a,0f,R
0140,8,00,00,00,00,02,21,2a,65,R
0350,8,05,20,94,68,76,00,00,af,R
0370,8,00,20,00,00,00,00,00,00,R
043f,8,10,40,60,ff,7e,ce,08,00,R
0440,8,ff,00,00,00,ff,ce,08,00,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,13,R
02a0,8,24,00,99,1d,97,02,bd,00,R
0329,8,0c,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
0545,8,d8,00,00,8a,00,00,00,00,R
0002,8,00,00,00,00,00,05,0b,a4,R
0153,8,00,21,10,ff,00,ff,00,00,R
0130,8,09,80,00,ff,27,80,0b,3f,R
0131,8,f7,7f,00,00,4d,7f,0b,26,R
0140,8,00,00,00,00,04,25,2b,50,R
02b0,5,00,00,00,07,e9,R
05f0,2,00,00,R
0350,8,05,20,a4,68,76,00,00,9f,R
043f,8,10,40,60,ff,7e,cd,08,00,R
0370,8,00,20,00,00,00,00,00,00,R
0440,8,ff,00,00,00,ff,cd,08,00,R
04f0,8,00,00,00,80,00,68,d1,13,R
0316,8,05,22,6c,09,22,21,00,6f,R
018f,8,fe,51,00,00,00,3c,00,00,R
0260,8,19,22,22,30,08,8e,72,24,R
02a0,8,44,00,99,1d,97,02,bd,00,R
0329,8,0c,b6,7f,14,11,20,00,14,R
02c0,8,15,00,00,00,00,00,00,00,R
